id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
210,India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-03-2019 08:00:00,OZONE,3,111,85,NA
211,India,Delhi,Delhi,"Pusa, Delhi - IMD",21-03-2019 08:00:00,PM2.5,NA,NA,NA,NA
212,India,Delhi,Delhi,"Pusa, Delhi - IMD",21-03-2019 08:00:00,PM10,NA,NA,NA,NA
213,India,Delhi,Delhi,"Pusa, Delhi - IMD",21-03-2019 08:00:00,NO2,NA,NA,NA,NA
214,India,Delhi,Delhi,"Pusa, Delhi - IMD",21-03-2019 08:00:00,CO,NA,NA,NA,NA
215,India,Delhi,Delhi,"Pusa, Delhi - IMD",21-03-2019 08:00:00,OZONE,NA,NA,NA,NA
216,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-03-2019 08:00:00,PM2.5,57,413,290,NA
217,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-03-2019 08:00:00,PM10,55,384,219,NA
218,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-03-2019 08:00:00,NO2,50,133,88,NA
219,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-03-2019 08:00:00,NH3,5,9,7,NA
220,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-03-2019 08:00:00,SO2,4,14,9,NA
221,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-03-2019 08:00:00,CO,3,119,40,NA
222,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-03-2019 08:00:00,OZONE,11,168,127,NA
